User_ID,Recipe_ID,User_Rating
U167,R112,3
U167,R114,4
U167,R115,4
U167,R118,3
U167,R116,2
U167,R117,4
U167,R153,2
U167,R159,1
U167,R235,1
U167,R247,3
U167,R224,2
U168,R081,4
U168,R083,3
U168,R080,4
U168,R082,5
U168,R079,3
U168,R202,3
U168,R163,1
U168,R241,5
U168,R224,2
U168,R182,2
U169,R140,4
U169,R133,3
U169,R139,4
U169,R137,5
U169,R131,4
U169,R135,4
U169,R053,2
U169,R012,3
U169,R050,3
U169,R108,1
U169,R189,3
U170,R009,2
U170,R006,3
U170,R008,4
U170,R005,4
U170,R011,5
U170,R010,2
U170,R134,3
U170,R176,2
U170,R097,3
U170,R226,1
U170,R026,2
U171,R097,5
U171,R098,3
U171,R099,3
U171,R089,2
U171,R088,4
U171,R091,3
U171,R055,2
U171,R213,2
U171,R005,3
U171,R128,1
U171,R046,1
U172,R088,2
U172,R098,4
U172,R095,3
U172,R091,5
U172,R094,3
U172,R092,3
U172,R013,3
U172,R171,2
U172,R214,1
U172,R081,2
U172,R163,3
U173,R180,4
U173,R184,4
U173,R189,3
U173,R191,4
U173,R187,3
U173,R185,3
U173,R063,2
U173,R146,2
U173,R065,2
U173,R044,1
U173,R218,1
U174,R147,4
U174,R146,3
U174,R150,3
U174,R148,3
U174,R144,4
U174,R149,3
U174,R108,3
U174,R019,2
U174,R224,3
U174,R045,1
U174,R078,1
U175,R076,3
U175,R073,3
U175,R077,3
U175,R071,3
U175,R078,4
U175,R074,5
U175,R035,4
U175,R156,2
U175,R116,3
U175,R137,1
U175,R015,1
U176,R020,3
U176,R022,4
U176,R026,3
U176,R024,3
U176,R023,3
U176,R027,4
U176,R191,3
U176,R109,1
U176,R230,2
U176,R006,1
U176,R174,1
U177,R083,3
U177,R082,3
U177,R081,4
U177,R080,3
U177,R079,4
U177,R201,3
U177,R120,2
U177,R242,3
U177,R187,1
U177,R152,3
U178,R140,3
U178,R132,4
U178,R135,4
U178,R130,4
U178,R139,3
U178,R136,4
U178,R175,4
U178,R219,4
U178,R051,2
U178,R154,1
U178,R124,3
U179,R212,4
U179,R218,3
U179,R211,3
U179,R209,3
U179,R214,3
U179,R213,4
U179,R099,3
U179,R131,2
U179,R012,4
U179,R122,2
U179,R065,2
U180,R074,3
U180,R075,4
U180,R076,5
U180,R078,5
U180,R073,3
U180,R077,4
U180,R196,3
U180,R028,2
U180,R235,2
U180,R214,1
U180,R047,1
U181,R103,3
U181,R102,4
U181,R110,4
U181,R101,3
U181,R111,4
U181,R108,3
U181,R184,1
U181,R024,3
U181,R025,2
U181,R085,2
U181,R007,1
U182,R219,3
U182,R208,3
U182,R216,3
U182,R218,4
U182,R209,2
U182,R214,5
U182,R097,4
U182,R051,3
U182,R008,3
U182,R197,2
U182,R231,1
U183,R189,3
U183,R184,4
U183,R191,5
U183,R186,4
U183,R181,3
U183,R187,5
U183,R066,2
U183,R061,2
U183,R226,3
U183,R177,2
U183,R194,1
U184,R199,3
U184,R200,3
U184,R201,3
U184,R203,2
U184,R202,5
U184,R080,2
U184,R120,3
U184,R083,2
U184,R112,1
U184,R043,1
U185,R207,3
U185,R205,3
U185,R204,3
U185,R206,3
U185,R246,3
U185,R165,1
U185,R085,3
U185,R082,1
U185,R099,1
U186,R130,4
U186,R139,3
U186,R132,2
U186,R134,3
U186,R141,3
U186,R136,3
U186,R004,3
U186,R012,3
U186,R172,3
U186,R153,2
U186,R068,2
U187,R130,4
U187,R137,4
U187,R136,2
U187,R135,3
U187,R132,5
U187,R140,3
U187,R219,4
U187,R174,2
U187,R014,2
U187,R046,1
U187,R115,2
U188,R128,4
U188,R125,4
U188,R127,4
U188,R126,3
U188,R129,4
U188,R043,2
U188,R086,1
U188,R046,3
U188,R047,1
U188,R048,3
U189,R202,3
U189,R203,4
U189,R199,4
U189,R201,4
U189,R200,2
U189,R037,3
U189,R041,2
U189,R038,4
U189,R166,2
U189,R045,3
U190,R205,4
U190,R207,3
U190,R204,3
U190,R206,4
U190,R086,2
U190,R248,4
U190,R129,2
U190,R057,2
U190,R153,3
U191,R205,3
U191,R206,4
U191,R204,4
U191,R207,3
U191,R167,2
U191,R168,2
U191,R085,4
U191,R062,2
U191,R019,1
U192,R195,4
U192,R196,3
U192,R197,3
U192,R198,4
U192,R192,4
U192,R193,4
U192,R239,4
U192,R155,2
U192,R156,3
U192,R139,2
U192,R081,1
U193,R204,2
U193,R207,4
U193,R206,5
U193,R205,3
U193,R086,3
U193,R127,3
U193,R044,3
U193,R124,2
U193,R114,1
U194,R206,5
U194,R207,3
U194,R204,4
U194,R205,3
U194,R085,4
U194,R127,3
U194,R126,2
U194,R196,2
U194,R079,1
U195,R021,5
U195,R020,4
U195,R023,2
U195,R017,4
U195,R018,4
U195,R027,4
U195,R101,2
U195,R220,4
U195,R069,3
U195,R192,2
U195,R178,1
U196,R114,4
U196,R118,5
U196,R113,3
U196,R119,3
U196,R115,5
U196,R112,3
U196,R034,4
U196,R195,1
U196,R072,3
U196,R211,2
U196,R102,1
U197,R107,4
U197,R100,3
U197,R101,2
U197,R105,3
U197,R102,3
U197,R106,2
U197,R152,3
U197,R223,2
U197,R230,1
U197,R097,1
U197,R177,2
U198,R056,4
U198,R049,5
U198,R053,4
U198,R058,3
U198,R051,4
U198,R050,3
U198,R013,2
U198,R208,2
U198,R133,3
U198,R022,2
U198,R027,1
U199,R033,3
U199,R032,3
U199,R034,2
U199,R031,2
U199,R030,3
U199,R036,3
U199,R196,1
U199,R116,2
U199,R159,2
U199,R131,2
U199,R129,1
U200,R081,3
U200,R082,5
U200,R080,5
U200,R083,2
U200,R079,5
U200,R120,2
U200,R039,2
U200,R037,1
U200,R206,1
U200,R170,2
U146,R008,2
U050,R225,2
U015,R064,1
U117,R013,3
U181,R051,3
U095,R211,4
U130,R102,1
U175,R008,2
U096,R126,5
U115,R046,4
U151,R142,3
U089,R042,3
U192,R213,1
U073,R008,4
U013,R042,5
U200,R248,2
U058,R174,2
U069,R167,4
U132,R006,1
U122,R234,2
U166,R045,5
U003,R058,3
U156,R207,3
U183,R248,3
U109,R230,4
U090,R118,3
U056,R120,3
U174,R134,5
U102,R150,1
U002,R131,3
U144,R166,5
U156,R073,3
U176,R028,4
U017,R087,3
U164,R084,3
U067,R168,3
U049,R039,5
U196,R062,1
U154,R104,3
U175,R036,1
U168,R128,3
U067,R233,4
U104,R100,1
U150,R182,5
U049,R088,2
U176,R137,4
U130,R077,2
U169,R225,5
U047,R076,1
U121,R033,3
U186,R207,5
U196,R234,2
U175,R231,3
U168,R023,2
U091,R058,3
U108,R202,3
U096,R067,5
U076,R119,1
U121,R014,5
U149,R242,5
U050,R129,1
U175,R098,5
U077,R106,1
U039,R036,2
U088,R105,5
U118,R037,3
U184,R047,1
U162,R046,3
U163,R015,1
U116,R071,2
U195,R199,2
U148,R196,2
U126,R202,1
U034,R158,4
U163,R110,4
U110,R248,4
U099,R002,1
U137,R052,3
U004,R229,3
U194,R214,5
U049,R005,1
U161,R188,2
U058,R178,3
U080,R034,1
U099,R129,5
U079,R043,1
U012,R077,3
U117,R187,5
U153,R135,3
U112,R228,2
U088,R231,4
U092,R193,2
U104,R005,2
U058,R187,2
U055,R188,1
U151,R130,2
U032,R094,1
U097,R225,3
U198,R137,5
U013,R153,1
U170,R028,1
U013,R177,1
U107,R114,4
U032,R141,3
U122,R180,2
U053,R178,1
U078,R108,1
U070,R160,5
U180,R036,4
U027,R131,5
U031,R073,1
U028,R128,2
U156,R052,3
U134,R250,2
U105,R076,2
U011,R141,4
U054,R177,4
U085,R061,1
U004,R172,1
U029,R214,5
U172,R127,2
U024,R200,5
U020,R186,1
U066,R165,2
U068,R119,1
U026,R209,2
U011,R219,3
U093,R206,3
U110,R190,1
U025,R218,1
U003,R219,2
U170,R166,2
U085,R092,4
U160,R069,1
U096,R209,3
U047,R030,4
U103,R247,4
U070,R214,4
U177,R218,4
U108,R167,2
U029,R034,1
U041,R027,4
U152,R124,5
U174,R113,2
U200,R092,5
U008,R221,2
U125,R029,4
U113,R012,1
U081,R004,5
U197,R191,5
U186,R145,2
U172,R224,3
U133,R134,5
U025,R111,2
U124,R089,4
U039,R215,5
U157,R014,1
U165,R240,2
U130,R218,4
U127,R223,2
U020,R193,4
U083,R062,3
U072,R013,5
U058,R141,4
U104,R210,2
U021,R118,4
U147,R115,1
U128,R115,3
U031,R128,1
U027,R104,4
U141,R001,1
U155,R247,5
U164,R078,5
U144,R053,4
U088,R094,1
U117,R085,5
U197,R159,5
U122,R184,3
U184,R116,1
U025,R195,2
U001,R088,3
U163,R247,3
U141,R134,3
U043,R127,2
U184,R191,4
U028,R066,5
U051,R049,1
U101,R056,4
U049,R184,3
U028,R194,4
U012,R238,5
U032,R198,4
U118,R169,5
U130,R035,4
U002,R136,1
U111,R215,5
U124,R237,5
U200,R236,2
U178,R149,2
U188,R209,2
U027,R100,5
U156,R226,3
U130,R226,4
U108,R156,2
U071,R102,3
U076,R116,2
U036,R106,5
U180,R227,5
U077,R216,5
U081,R183,5
U162,R056,2
U054,R160,3
U176,R089,2
U182,R167,2
U129,R139,3
U182,R030,3
U144,R123,5
U147,R242,4
U173,R192,5
U074,R225,4
U028,R007,4
U038,R014,1
U052,R069,2
U074,R175,3
U038,R215,1
U076,R053,5
U009,R092,4
U027,R158,5
U058,R191,5
U100,R061,5
U179,R074,1
U098,R100,4
U176,R081,5
U014,R004,3
U052,R159,4
U058,R234,3
U194,R151,5
U190,R155,2
U199,R186,2
U076,R115,2
U175,R020,2
U132,R031,4
U011,R110,3
U143,R068,2
U042,R150,3
U002,R085,4
U182,R240,2
U011,R040,3
U153,R014,5
U170,R078,4
U147,R141,3
U019,R201,3
U135,R057,2
U134,R018,5
U041,R107,5
U138,R104,1
U090,R057,2
U170,R085,3
U093,R076,2
U193,R159,5
U122,R144,1
U030,R172,3
U115,R062,5
U160,R063,1
U175,R227,3
U098,R235,1
U099,R066,5
U186,R073,1
U133,R211,3
U132,R206,5
U115,R125,1
U167,R050,3
U132,R022,1
U043,R249,5
U137,R002,1
U054,R172,2
U027,R053,5
U180,R225,4
U166,R210,1
U192,R176,2
U007,R118,3
U010,R023,1
U014,R046,3
U143,R019,5
U059,R234,3
U116,R162,4
U111,R081,1
U100,R173,1
U165,R185,5
U191,R150,1
U180,R218,1
U092,R238,5
U028,R075,3
U156,R023,3
U196,R238,4
U098,R102,1
U122,R041,5
U057,R035,4
U140,R076,2
U077,R174,3
U003,R142,5
U011,R002,5
U153,R101,5
U141,R243,1
U079,R054,3
U055,R106,5
U037,R042,2
U057,R158,3
U047,R172,5
U014,R218,5
U119,R166,5
U019,R075,1
U065,R026,2
U186,R149,4
U033,R172,2
U026,R073,5
U018,R231,2
U082,R125,4
U085,R158,3
U178,R150,2
U145,R146,3
U081,R246,4
U044,R002,3
U064,R202,2
U183,R190,4
U071,R216,3
U035,R174,3
U123,R119,4
U092,R199,3
U125,R142,1
U045,R166,5
U021,R216,3
U036,R229,5
U051,R068,1
U187,R020,1
U130,R162,1
U149,R149,4
U010,R142,3
U140,R229,5
U121,R168,2
U094,R101,2
U198,R151,3
U035,R119,5
U131,R024,4
U094,R129,1
U170,R062,5
U176,R043,5
U036,R115,2
U046,R145,5
U169,R224,2
U189,R188,4
U092,R011,2
U195,R125,2
U017,R068,3
U060,R011,2
U133,R233,3
U100,R121,4
U012,R011,3
U027,R181,5
U163,R213,3
U190,R068,5
U140,R146,2
U097,R168,4
U094,R151,1
U133,R065,4
U058,R133,4
U091,R210,3
U125,R203,4
U155,R002,5
U036,R113,2
U059,R020,5
U165,R072,2
U039,R048,2
U093,R155,1
U170,R059,4
U085,R185,1
U124,R173,4
U123,R054,5
U106,R006,2
U012,R033,5
U152,R042,2
U162,R132,1
U147,R038,1
U043,R067,2
U133,R246,4
U154,R249,5
U164,R005,3
U022,R056,4
U156,R121,4
U044,R057,4
U154,R037,5
U197,R047,5
U068,R043,3
U117,R153,5
U018,R059,4
U099,R034,1
U005,R052,5
U130,R176,4
U039,R156,1
U158,R154,1
U137,R129,1
U024,R124,2
U155,R139,1
U199,R174,4
U134,R108,3
U012,R179,5
U110,R059,4
U197,R098,3
U151,R206,5
U026,R109,2
U066,R123,2
U022,R073,5
U140,R105,3
U049,R002,1
U148,R134,1
U134,R002,4
U168,R053,3
U105,R093,1
U040,R110,5
U065,R067,5
U109,R145,3
U157,R071,4
U194,R053,4
U142,R201,5
U124,R046,3
U144,R143,4
U148,R089,4
U189,R036,1
U192,R059,4
U180,R244,2
U026,R055,5
U087,R206,5
U158,R179,1
U042,R100,1
U024,R211,2
U121,R238,5
U112,R023,1
U068,R057,3
U021,R156,1
U186,R099,4
U158,R168,5
U074,R183,5
U015,R243,2
U164,R127,4
U003,R052,5
U074,R050,1
U154,R131,5
U179,R060,5
U044,R173,1
U093,R062,1
U041,R023,3
U200,R103,3
U172,R102,4
U151,R052,5
U004,R189,1
U024,R141,3
U186,R213,5
U150,R090,3
U071,R058,5
U050,R117,4
U148,R002,3
U045,R105,5
U028,R144,1
U129,R076,3
U030,R206,5
U066,R225,5
U148,R065,4
U097,R145,4
U198,R063,3
U199,R118,4
U151,R221,1
U067,R018,4
U057,R174,2
U081,R106,3
U133,R138,1
U068,R064,3
U024,R103,3
U020,R142,2
U122,R081,3
U056,R229,5
U069,R047,2
U128,R189,2
U061,R189,2
U068,R053,2
U052,R214,2
U159,R092,2
U200,R028,1
U021,R174,4
U158,R002,5
U011,R218,4
U096,R159,3
U127,R230,5
U071,R126,2
U196,R235,5
U072,R102,2
U193,R148,2
U014,R135,4
U123,R241,5
U009,R129,3
U101,R221,2
U118,R250,1
U179,R133,4
U003,R004,2
U098,R149,1
U084,R093,5
U067,R048,5
U068,R061,3
U121,R246,5
U048,R128,4
U054,R108,3
U094,R219,4
U072,R116,2
U147,R034,5
U176,R059,1
U185,R070,2
U143,R111,4
U051,R038,2
U122,R207,1
U046,R108,4
U035,R229,5
U137,R185,3
U125,R077,3
U146,R013,4
U026,R177,2
U016,R056,3
U122,R215,1
U116,R191,3
U067,R093,3
U066,R089,1
U106,R032,3
U174,R247,5
U051,R148,5
U167,R167,5
U045,R200,3
U091,R084,5
U125,R199,4
U021,R098,5
U074,R119,2
U043,R164,3
U108,R162,5
U147,R104,1
U021,R042,3
U059,R081,3
U168,R075,3
U102,R070,4
U200,R221,3
U192,R151,5
U116,R106,2
U048,R219,1
U033,R187,2
U170,R065,1
U054,R043,4
U027,R025,1
U122,R141,1
U007,R198,4
U135,R196,1
U027,R068,5
U040,R022,4
U080,R059,2
U189,R073,4
U161,R033,2
U135,R215,2
U008,R009,3
U084,R222,4
U120,R250,5
U070,R141,4
U035,R249,5
U046,R152,5
U117,R162,5
U112,R135,5
U080,R233,3
U124,R139,2
U023,R114,3
U094,R106,3
U040,R078,1
U001,R134,2
U089,R074,4
U137,R003,4
U194,R123,3
U003,R197,4
U075,R153,2
U096,R049,4
U144,R112,4
U064,R042,4
U097,R057,3
U021,R109,2
U133,R196,5
U178,R176,3
U073,R167,5
U069,R106,2
U018,R047,2
U075,R029,4
U159,R116,3
U180,R160,4
U049,R083,1
U039,R013,5
U006,R048,1
U033,R184,4
U187,R003,2
U024,R039,1
U127,R056,3
U108,R080,4
U096,R119,1
U085,R021,2
U015,R069,4
U019,R140,4
U047,R050,3
U098,R213,1
U197,R183,2
U099,R198,4
U064,R189,1
U051,R118,1
U134,R171,2
U122,R100,3
U083,R041,1
U191,R240,5
U134,R032,3
U124,R164,3
U051,R093,1
U171,R056,1
U061,R163,4
U084,R004,2
U071,R150,1
U102,R203,2
U003,R249,1
U149,R201,4
U177,R153,2
U096,R198,1
U064,R041,4
U024,R176,5
U087,R239,1
U016,R092,2
U180,R138,1
U033,R125,2
U082,R143,3
U113,R188,2
U006,R177,4
U092,R186,2
U065,R231,1
U125,R181,4
U144,R076,5
U179,R126,2
U146,R048,5
U090,R083,4
U071,R223,5
U142,R042,1
U136,R040,4
U076,R210,3
U139,R094,4
U001,R199,5
U098,R188,2
U005,R159,3
U062,R083,1
U169,R248,5
U100,R049,5
U175,R128,5
U040,R157,3
U083,R105,3
U029,R025,5
U169,R018,1
U034,R046,1
U052,R028,4
U050,R026,1
U147,R165,4
U169,R126,5
U160,R180,5
U066,R013,3
U057,R156,1
U004,R239,2
U168,R126,1
U120,R206,1
U093,R143,4
U095,R204,1
U158,R069,5
U019,R214,3
U020,R242,2
U133,R025,1
U186,R060,5
U099,R049,2
U135,R169,2
U146,R161,2
U143,R192,5
U107,R192,1
U197,R164,5
U092,R173,4
U180,R171,4
U027,R043,2
U141,R103,5
U087,R169,2
U137,R154,4
U091,R232,3
U141,R084,3
U106,R196,4
U186,R083,5
U062,R145,5
U055,R097,5
U191,R066,3
U116,R115,4
U001,R186,1
U073,R153,1
U133,R035,3
U002,R077,2
U055,R220,3
U006,R198,3
U142,R131,5
U147,R238,5
U040,R025,1
U118,R092,2
U036,R068,3
U150,R064,2
U066,R208,3
U024,R147,4
U146,R235,2
U188,R020,3
U124,R045,4
U177,R180,5
U025,R153,3
U010,R188,5
U098,R021,1
U198,R086,3
U112,R107,1
U198,R059,5
U003,R163,4
U014,R079,5
U011,R082,5
U145,R039,3
U129,R179,2
U040,R013,4
U115,R193,5
U148,R130,1
U057,R111,3
U101,R038,2
U087,R022,4
U147,R191,1
U068,R022,4
U129,R112,2
U196,R035,4
U144,R051,4
U102,R167,5
U051,R144,5
U189,R135,2
U063,R019,3
U199,R111,3
U176,R237,5
U023,R029,4
U109,R094,3
U089,R153,1
U198,R079,2
U090,R158,4
U160,R038,4
U012,R237,2
U052,R176,3
U040,R194,1
U029,R190,1
U063,R243,5
U038,R223,3
U004,R088,1
U079,R116,4
U006,R085,2
U190,R138,2
U053,R140,5
U193,R067,5
U124,R160,2
U178,R179,1
U170,R135,1
U066,R044,1
U073,R052,5
U070,R014,4
U168,R242,1
U018,R100,3
U170,R219,3
U028,R005,3
U167,R099,2
U098,R131,1
U081,R125,5
U137,R023,2
U051,R129,4
U144,R238,1
U011,R064,5
U079,R086,4
U101,R191,2
U005,R089,3
U091,R161,3
U061,R129,3
U016,R161,3
U100,R228,1
U143,R243,3
U058,R039,3
U101,R169,2
U023,R187,4
U134,R246,5
U161,R176,2
U107,R062,5
U115,R139,2
U053,R168,2
U176,R205,2
U036,R080,5
U035,R111,2
U168,R239,5
U041,R082,1
U143,R137,1
U048,R082,2
U187,R008,3
U106,R247,4
U078,R114,3
U039,R200,2
U028,R034,2
U007,R196,5
U156,R146,5
U060,R153,2
U060,R176,1
U177,R200,4
U035,R129,5
U121,R183,3
U122,R036,2
U050,R058,1
U105,R196,1
U070,R244,4
U057,R191,2
U017,R046,4
U177,R084,4
U064,R110,4
U199,R011,5
U189,R212,4
U185,R081,4
U157,R241,5
U153,R138,5
U165,R225,1
U134,R028,4
U117,R212,1
U063,R133,5
U102,R189,1
U143,R100,5
U196,R162,1
U049,R075,4
U102,R227,3
U199,R212,3
U119,R043,4
U076,R157,1
U177,R133,2
U119,R213,4
U024,R185,5
U029,R047,5
U179,R140,2
U101,R106,3
U116,R007,2
U117,R152,2
U117,R024,3
U083,R178,2
U184,R188,1
U024,R030,4
U163,R093,1
U135,R182,4
U187,R203,5
U157,R244,2
U097,R141,4
U012,R197,2
U086,R145,2
U042,R223,2
U183,R014,4
U079,R080,4
U074,R161,2
U031,R231,2
U052,R001,5
U196,R065,1
U002,R156,4
U061,R056,5
U169,R122,4
U105,R114,1
U154,R154,1
U063,R226,5
U072,R159,5
U054,R013,2
U038,R015,3
U010,R038,1
U171,R148,5
U077,R085,1
U107,R046,2
U173,R073,5
U170,R178,5
U144,R046,4
U192,R149,3
U010,R024,3
U083,R095,4
U018,R195,4
U141,R017,3
U121,R035,1
U178,R221,3
U085,R135,4
U135,R054,2
U028,R147,5
U023,R124,5
U181,R074,4
U156,R218,3
U067,R135,5
U160,R091,2
U158,R145,4
